Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-597592~Post-translational protein modification	59	11.090225563909774	0.057859948425249046	DPAGT1, PIGT, GPAA1, PRKCSH, PIGQ, POMT1, CHD3, HK1, SCMH1, DAG1, SPTAN1, RAB8A, MEN1, FBXW4, NUP214, DAXX, RING1, USP4, MRTFA, MOGS, SAFB, RNF40, DDOST, ARFGAP2, HCFC1, NCOR2, DDB1, HGS, RAB35, RARA, MAN1B1, OBSL1, USP13, CUL9, CUL7, DCTN1, RPN1, ASB13, TGOLN2, RXRA, MGAT5, MAN1C1, ZBED1, WDTC1, CTSA, LAMB2, PCGF2, SEC16A, GBF1, NR1H3, KLHL22, TRAPPC9, EEF2, RAB11B, ASXL1, NUCB1, PAF1, CALR, SEC24C	359	1480	11153	1.23847587141459	1.0	0.8958373695270392	0.8908326914849887
REACTOME_PATHWAY	R-HSA-2029480~Fcgamma receptor (FCGR) dependent phagocytosis	7	1.3157894736842104	0.057911274486584334	CYFIP2, PIK3R2, MYO9B, PLA2G6, VAV1, PLD3, MAPK3	359	86	11153	2.5286972857420484	1.0	0.8958373695270392	0.8908326914849887
KEGG_PATHWAY	hsa01100:Metabolic pathways	58	10.902255639097744	0.05796010760072018	DPAGT1, PIGT, GPAA1, PIGQ, EHMT2, POMT1, INPPL1, PIK3CD, GBA1, HK1, GYS1, SMPD4, HYAL2, CA4, PIP4K2B, GGT1, ACADS, COLGALT1, ATP6AP1, GAA, ITPK1, ASMTL, MOGS, DGKZ, DDOST, SIRT3, CYP2A6, JMJD7-PLA2G4B, MAN1B1, ATP6V0C, BCAT2, ISYNA1, GALT, PFKFB3, RPN1, AGPAT1, PLA2G6, ACACB, PLD3, MGAT5, MAN1C1, HYI, PIP5K1C, CDIPT, GSTM2, GSTM1, NOS2, MDH2, SETD1B, FIG4, EXT1, G6PC3, FASN, PI4KA, CRYL1, ACO1, PI4KB, DHCR7	266	1564	8865	1.23591427417649	0.9999999731938836	0.46954874661637774	0.46150852835239864
REACTOME_PATHWAY	R-HSA-163685~Integration of energy metabolism	8	1.5037593984962405	0.05873105431021365	FASN, GNA11, PPP2R5D, GNB5, AGPAT1, PRKACA, ACACB, ADRA2A	359	108	11153	2.3012483235324463	1.0	0.8974391591548501	0.8924255325673928
UP_KW_BIOLOGICAL_PROCESS	KW-0153~Cholesterol metabolism	6	1.1278195488721803	0.059196812585606155	CYB5R3, HDLBP, SCAP, GBA1, DHCR7, SREBF2	340	71	11434	2.8419221209610606	0.9956208337806203	0.44397609439204616	0.4143776880992431
KEGG_PATHWAY	hsa00563:Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	4	0.7518796992481203	0.05924668364269243	PIGT, PGAP3, GPAA1, PIGQ	266	30	8865	4.443609022556391	0.9999999820145492	0.46954874661637774	0.46150852835239864
KEGG_PATHWAY	hsa04520:Adherens junction	7	1.3157894736842104	0.05949761515344512	TCF7L1, INSR, PTPN6, ACTN4, RASIP1, NECTIN1, MAPK3	266	93	8865	2.5084889643463497	0.9999999833623826	0.46954874661637774	0.46150852835239864
GOTERM_BP_DIRECT	GO:0016241~regulation of macroautophagy	5	0.9398496240601504	0.05966330340784356	EXOC7, GBA1, PRKACA, ATP6V0C, HDAC6	503	57	19416	3.3859997907293082	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	6	1.1278195488721803	0.06124835604992979	PINK1, FXR2, NSUN5, PLXNB2, NAT10, EEF2	503	82	19416	2.8244193376327402	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	14	2.631578947368421	0.06167547112811603	UBR4, KLHL22, GBA1, WWP2, PRAMEF11, TNFAIP1, DDB1, BAG6, RNF216, KAT5, HECTD3, ZSWIM8, TBL1X, RNF187	503	311	19416	1.7376384778147833	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-392499~Metabolism of proteins	80	15.037593984962406	0.06180808042651206	DPAGT1, PIGT, GPAA1, PRKCSH, PIGQ, POMT1, GBA1, CHD3, HK1, MRPL2, SCMH1, LONP1, DAG1, PMPCA, PRKACA, SPTAN1, CTSD, RAB8A, MEN1, FBXW4, NUP214, DAXX, RING1, USP4, EXOC7, MRTFA, MOGS, SAFB, ADRA2A, RNF40, DDOST, ARFGAP2, HCFC1, NCOR2, DDB1, LARS2, HGS, LARS1, RAB35, RARA, EXOC3, MAN1B1, OBSL1, CARS2, USP13, CUL9, AARS1, CUL7, DCTN1, RPN1, ASB13, ARL2, TGOLN2, RXRA, MGAT5, GNA11, MAN1C1, ZBED1, VARS1, WDTC1, CTSA, LAMB2, MDH2, PCGF2, SEC16A, GBF1, NR1H3, KLHL22, ERAL1, TRAPPC9, EEF2, RAB11B, ASXL1, MSRA, NUCB1, PAF1, CALR, GNB5, SEC24C, EIF3B	359	2093	11153	1.1874573289130634	1.0	0.9330786117399953	0.9278658820654703
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	5	0.9398496240601504	0.06283319543672175	MMP14, WBP2, GBA1, ASH2L, TBL1X	503	58	19416	3.3276204839925962	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0048169~regulation of long-term neuronal synaptic plasticity	3	0.5639097744360901	0.06304158054824419	SYNGR1, DRD2, RAB8A	503	16	19416	7.237574552683896	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0034497~protein localization to phagophore assembly site	3	0.5639097744360901	0.06304158054824419	PACS2, ATG4B, ATG13	503	16	19416	7.237574552683896	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-9013404~RAC2 GTPase cycle	7	1.3157894736842104	0.06337075278255441	ARHGDIA, ARHGAP1, PIK3R2, EMD, VAV1, ARHGAP35, PAK4	359	88	11153	2.4712268928842747	1.0	0.935524582855422	0.9302981885377939
REACTOME_PATHWAY	R-HSA-879415~Advanced glycosylation endproduct receptor signaling	3	0.5639097744360901	0.06346335957119782	PRKCSH, DDOST, MAPK3	359	13	11153	7.1692736233126215	1.0	0.935524582855422	0.9302981885377939
GOTERM_BP_DIRECT	GO:0010508~positive regulation of autophagy	6	1.1278195488721803	0.06385851958381387	TRIM8, KAT5, NPRL3, TFEB, UBR4, ATG13	503	83	19416	2.7903901889865623	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	4	0.7518796992481203	0.06543427783511532	PI4KA, PIK3CD, COQ8A, MAPK3	503	36	19416	4.288933068257124	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:1903955~positive regulation of protein targeting to mitochondrion	4	0.7518796992481203	0.06543427783511532	PINK1, VPS11, ATG13, SREBF2	503	36	19416	4.288933068257124	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP4223:Ras signaling	11	2.0676691729323307	0.06587141539194669	SHC1, JMJD7-PLA2G4B, INSR, PIK3CD, PIK3R2, GNB5, PLA2G6, PRKACA, RGL2, PAK4, MAPK3	277	184	8749	1.888223983676032	0.9999999999999997	1.0	1.0
REACTOME_PATHWAY	R-HSA-6811558~PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	8	1.5037593984962405	0.06607888095920446	INSR, PIK3CD, PIK3R2, PPP2R5D, PIP4K2B, PIP5K1C, VAV1, MAPK3	359	111	11153	2.2390524228964344	1.0	0.953629067328015	0.9483015306390317
WIKIPATHWAYS	WP1982:Sterol regulatory element binding proteins SREBP signaling	6	1.1278195488721803	0.06612936258990154	FASN, SCAP, PRKACA, SEC24C, MED15, SREBF2	277	69	8749	2.746507612619683	0.9999999999999997	1.0	1.0
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	6	1.1278195488721803	0.06653034544870301	NXF1, FXR2, ZC3H3, KHSRP, HSF1, SUPT6H	503	84	19416	2.757171258165294	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	13	2.443609022556391	0.06768408663102998	SEMA4A, GRN, CD151, FAM89B, INSR, DAPK3, MAZ, PIK3CD, ACTN4, ADRA2A, MMP14, DDRGK1, MGAT5	503	285	19416	1.7607198911792403	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-8876198~RAB GEFs exchange GTP for GDP on RABs	7	1.3157894736842104	0.06912355243009223	GDI1, DENND2B, MADD, RAB35, TRAPPC12, TRAPPC9, RAB8A	359	90	11153	2.4163107397090684	1.0	0.953629067328015	0.9483015306390317
KEGG_PATHWAY	hsa00052:Galactose metabolism	4	0.7518796992481203	0.06933815916142466	GALT, G6PC3, GAA, HK1	266	32	8865	4.165883458646617	0.9999999992286759	0.5328090125035789	0.5236855705086546
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	20	3.7593984962406015	0.06988273530236236	SHC1, INSR, MAZ, VEGFC, ASH2L, PRAMEF11, OSMR, ADRA2A, CDC25B, SMARCA4, DDRGK1, CARM1, CDK2, RARA, HCLS1, PTPN6, CALR, IL6R, RNF187, TRPM4	503	511	19416	1.5107787715974215	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	0.7518796992481203	0.0698969310792336	PPFIBP2, DCTN1, LAMB2, AGRN	503	37	19416	4.173015958304228	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0031333~negative regulation of protein-containing complex assembly	4	0.7518796992481203	0.0698969310792336	HSF1, GBA1, NOP53, HDAC6	503	37	19416	4.173015958304228	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	4	0.7518796992481203	0.0698969310792336	RARA, CALR, MARK4, HCFC1	503	37	19416	4.173015958304228	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-72163~mRNA Splicing - Major Pathway	12	2.2556390977443606	0.07001031904233745	SART1, PRPF6, SF3B3, SF3A2, POLR2A, SNRNP70, RBM42, PRPF19, SNRNP200, CACTIN, RBM10, SNRPA	359	207	11153	1.8009769488514797	1.0	0.953629067328015	0.9483015306390317
WIKIPATHWAYS	WP4172:PI3K Akt signaling	17	3.195488721804511	0.07002532587840155	ITGB5, LAMB2, PDPK1, INSR, VEGFC, PIK3CD, TSC1, PIK3R2, PPP2R5D, OSMR, PIK3R5, GYS1, G6PC3, CDK2, GNB5, IL6R, MAPK3	277	339	8749	1.5839004078676933	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045542~positive regulation of cholesterol biosynthetic process	3	0.5639097744360901	0.07025809580111828	SCAP, PRKACA, SREBF2	503	17	19416	6.811834873114256	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP4582:Cancer immunotherapy by CTLA4 blockade	3	0.5639097744360901	0.07031229392578067	PIK3CD, PIK3R2, PTPN6	277	14	8749	6.768179473955647	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-77387~Insulin receptor recycling	4	0.7518796992481203	0.07033520523097045	ATP6AP1, INSR, CTSD, ATP6V0C	359	30	11153	4.142246982358404	1.0	0.953629067328015	0.9483015306390317
UP_KW_BIOLOGICAL_PROCESS	KW-0879~Wnt signaling pathway	11	2.0676691729323307	0.07081247784978092	FBXW4, WWOX, TLE2, TCF7L1, PTK7, CHD8, DVL2, PAF1, FAM53B, PKD1, CSNK1G2	340	198	11434	1.8683006535947713	0.9985505613023409	0.4902402312677141	0.45755754918319985
REACTOME_PATHWAY	R-HSA-9725370~Signaling by ALK fusions and activated point mutants	7	1.3157894736842104	0.0721098235755124	SHC1, DCTN1, PIK3R2, PTPN6, RRBP1, TYK2, MAPK3	359	91	11153	2.38975787443754	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9700206~Signaling by ALK in cancer	7	1.3157894736842104	0.0721098235755124	SHC1, DCTN1, PIK3R2, PTPN6, RRBP1, TYK2, MAPK3	359	91	11153	2.38975787443754	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9697154~Disorders of Nervous System Development	3	0.5639097744360901	0.07251174877893381	NCOR2, TBL1X, PRKACA	359	14	11153	6.657182650218862	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9005895~Pervasive developmental disorders	3	0.5639097744360901	0.07251174877893381	NCOR2, TBL1X, PRKACA	359	14	11153	6.657182650218862	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9675151~Disorders of Developmental Biology	3	0.5639097744360901	0.07251174877893381	NCOR2, TBL1X, PRKACA	359	14	11153	6.657182650218862	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9005891~Loss of function of MECP2 in Rett syndrome	3	0.5639097744360901	0.07251174877893381	NCOR2, TBL1X, PRKACA	359	14	11153	6.657182650218862	1.0	0.953629067328015	0.9483015306390317
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	8	1.5037593984962405	0.07278446195655751	PDPK1, PIK3CD, PIK3R2, PTPN6, PPP2R5D, VAV1, PAK4, MAPK3	266	122	8865	2.185381486503143	0.9999999997389254	0.5349563716662384	0.5257961598226385
GOTERM_BP_DIRECT	GO:0007266~Rho protein signal transduction	5	0.9398496240601504	0.0728613923251211	ARHGDIA, ARHGAP1, MYO9B, ADRA2A, ARHGAP35	503	61	19416	3.1639670175667307	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa01524:Platinum drug resistance	6	1.1278195488721803	0.0732816947487998	GSTM2, GSTM1, PDPK1, PIK3CD, PIK3R2, MAPK3	266	75	8865	2.6661654135338346	0.9999999997767761	0.5349563716662384	0.5257961598226385
REACTOME_PATHWAY	R-HSA-9772573~Late SARS-CoV-2 Infection Events	6	1.1278195488721803	0.07382443697591178	PRKCSH, MGAT5, RPN1, MOGS, MAN1B1, DDOST	359	70	11153	2.662873060087545	1.0	0.953629067328015	0.9483015306390317
REACTOME_PATHWAY	R-HSA-9013026~RHOB GTPase cycle	6	1.1278195488721803	0.07382443697591178	ARHGAP1, FLOT2, PIK3R2, ARHGEF10L, MYO9B, ARHGAP35	359	70	11153	2.662873060087545	1.0	0.953629067328015	0.9483015306390317
GOTERM_BP_DIRECT	GO:0000132~establishment of mitotic spindle orientation	4	0.7518796992481203	0.07449311553568015	KAT5, NUMA1, DCTN1, INPPL1	503	38	19416	4.06319974887517	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0016485~protein processing	6	1.1278195488721803	0.07491365720639613	MMP14, PITRM1, ACTMAP, ATG4B, ECE1, GLG1	503	87	19416	2.662096387194077	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0140501~positive regulation of reticulophagy	2	0.37593984962406013	0.07558053210974494	DDRGK1, CDK5RAP3	503	3	19416	25.733598409542743	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:1902661~positive regulation of glucose mediated signaling pathway	2	0.37593984962406013	0.07558053210974494	SMARCB1, SMARCA4	503	3	19416	25.733598409542743	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0036506~maintenance of unfolded protein	2	0.37593984962406013	0.07558053210974494	BAG6, USP13	503	3	19416	25.733598409542743	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:1904715~negative regulation of chaperone-mediated autophagy	2	0.37593984962406013	0.07558053210974494	CTSA, SNRNP70	503	3	19416	25.733598409542743	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0002269~leukocyte activation involved in inflammatory response	2	0.37593984962406013	0.07558053210974494	TRAF3IP2, SCNN1B	503	3	19416	25.733598409542743	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa01522:Endocrine resistance	7	1.3157894736842104	0.07571280125248948	JAG2, SHC1, CARM1, PIK3CD, PIK3R2, PRKACA, MAPK3	266	99	8865	2.3564593301435406	0.9999999998963365	0.5392228772128519	0.5299896087674264
REACTOME_PATHWAY	R-HSA-72165~mRNA Splicing - Minor Pathway	5	0.9398496240601504	0.07588651384494696	ZRSR2, PRPF6, SF3B3, POLR2A, SNRNP200	359	50	11153	3.106685236768802	1.0	0.9658953912620627	0.9604993276237273
GOTERM_BP_DIRECT	GO:0051123~RNA polymerase II preinitiation complex assembly	5	0.9398496240601504	0.07637435270346071	MED22, MED9, TAF6, MED16, MED15	503	62	19416	3.1129352914769446	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP4255:Non small cell lung cancer	6	1.1278195488721803	0.07643344011338266	RXRB, RXRA, GADD45B, PIK3CD, PIK3R2, MAPK3	277	72	8749	2.632069795427196	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-1430728~Metabolism	82	15.413533834586465	0.07679789770771453	INPPL1, PIK3CD, GBA1, MED16, MED15, HK1, MED12, GYS1, SMPD4, SIN3B, HYAL2, CA4, CPNE1, PIP4K2B, MAN2C1, PRKACA, GGT1, ACADS, PDK2, NUP214, GAA, ITPK1, MED9, PPP2R5D, BCS1L, ADRA2A, SREBF2, SIRT3, NCOR2, RUFY1, MED22, CYP2A6, LARS1, JMJD7-PLA2G4B, PRKD2, SLC27A3, CSNK1G2, BCAT2, ISYNA1, GALT, PFKFB3, ABHD4, PIK3R2, AGPAT1, PLA2G6, ACACB, PLD3, PIK3R5, RXRB, CYB5R3, RXRA, GNA11, PSAP, SCAP, PIP5K1C, TBL1X, CDIPT, IP6K1, MORC2, CTSA, GSTM2, GSTM1, MDH2, MBOAT7, NR1H3, FIG4, EXT1, G6PC3, TCN2, MAN2B2, CARM1, FASN, PI4KA, CRYL1, ACO1, PNPLA6, COQ8A, PI4KB, DHCR7, GNB5, AGRN, SEC24C	359	2177	11153	1.1701800156869167	1.0	0.9658953912620627	0.9604993276237273
REACTOME_PATHWAY	R-HSA-4551638~SUMOylation of chromatin organization proteins	6	1.1278195488721803	0.07743799678822395	NUP214, RING1, PCGF2, SCMH1, ZBED1, CHD3	359	71	11153	2.6253678057201144	1.0	0.9658953912620627	0.9604993276237273
REACTOME_PATHWAY	R-HSA-5668914~Diseases of metabolism	14	2.631578947368421	0.07785748963884145	CTSA, DPAGT1, GALT, GAA, POMT1, MOGS, EXT1, GYS1, G6PC3, TCN2, DAG1, MAN1B1, AGRN, GGT1	359	261	11153	1.6664211997993577	1.0	0.9658953912620627	0.9604993276237273
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	9	1.6917293233082706	0.08024763722312381	LARS2, AARS1, LARS1, AARSD1, EEF2, SUPT5H, CARS2, EIF3B, VARS1	340	151	11434	2.0044020257109465	0.9994155986861808	0.5158776678629388	0.48148582333874285
REACTOME_PATHWAY	R-HSA-5620920~Cargo trafficking to the periciliary membrane	5	0.9398496240601504	0.0803651326058821	EXOC7, GBF1, EXOC3, PKD1, RAB8A	359	51	11153	3.045769839969414	1.0	0.9792207405763947	0.9737502336458004
GOTERM_BP_DIRECT	GO:0006457~protein folding	9	1.6917293233082706	0.08076971798034308	NUDCD3, KHSRP, ARL2, TSC1, MOGS, CALR, PPIB, SIL1, PDIA4	503	173	19416	2.0081131706868613	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-9855142~Cellular responses to mechanical stimuli	7	1.3157894736842104	0.0815062041006796	MMP14, PDPK1, GNA11, PIK3CD, PIK3R2, GNB5, PRKACA	359	94	11153	2.3134890061044273	1.0	0.9792207405763947	0.9737502336458004
REACTOME_PATHWAY	R-HSA-9860931~Response of endothelial cells to shear stress	7	1.3157894736842104	0.0815062041006796	MMP14, PDPK1, GNA11, PIK3CD, PIK3R2, GNB5, PRKACA	359	94	11153	2.3134890061044273	1.0	0.9792207405763947	0.9737502336458004
REACTOME_PATHWAY	R-HSA-983695~Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	4	0.7518796992481203	0.08205760395891576	STIM1, PIK3CD, PTPN6, VAV1	359	32	11153	3.8833565459610027	1.0	0.9792207405763947	0.9737502336458004
KEGG_PATHWAY	hsa04611:Platelet activation	8	1.5037593984962405	0.08320617180269499	STIM1, JMJD7-PLA2G4B, PIK3CD, PIK3R2, PRKACA, ARHGAP35, MAPK3, PIK3R5	266	126	8865	2.116004296455424	0.9999999999903766	0.567445115246583	0.5577285893005799
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	6	1.1278195488721803	0.08356212313562696	SHC1, PXN, HCLS1, PIK3CD, PIK3R2, SEPTIN9	266	78	8865	2.5636205899363795	0.9999999999914082	0.567445115246583	0.5577285893005799
WIKIPATHWAYS	WP5221:2q11 2 copy number variation syndrome	4	0.7518796992481203	0.08466602649324968	PLXNB2, SNRNP200, CNNM3, MAPK3	277	33	8749	3.8284651569850126	1.0	1.0	1.0
WIKIPATHWAYS	WP244:Alpha 6 beta 4 signaling	4	0.7518796992481203	0.08466602649324968	SHC1, LAMB2, PIK3R2, MAPK3	277	33	8749	3.8284651569850126	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-383280~Nuclear Receptor transcription pathway	5	0.9398496240601504	0.08497193377371831	RXRB, NCOR2, RXRA, RARA, NR1H3	359	52	11153	2.987197343046925	1.0	0.9919549456620745	0.9864132979209456
REACTOME_PATHWAY	R-HSA-199418~Negative regulation of the PI3K/AKT network	8	1.5037593984962405	0.08528927481297507	INSR, PIK3CD, PIK3R2, PPP2R5D, PIP4K2B, PIP5K1C, VAV1, MAPK3	359	118	11153	2.1062272791652896	1.0	0.9919549456620745	0.9864132979209456
WIKIPATHWAYS	WP304:Kit receptor signaling	5	0.9398496240601504	0.08530138375477547	SHC1, PIK3R2, PTPN6, VAV1, MAPK3	277	53	8749	2.9797016552005995	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904294~positive regulation of ERAD pathway	3	0.5639097744360901	0.0854334733448802	BAG6, USP13, SGTA	503	19	19416	6.094799623312755	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-71387~Metabolism of carbohydrates	15	2.819548872180451	0.08549970800598887	NUP214, GALT, PFKFB3, GAA, PPP2R5D, HK1, EXT1, GYS1, G6PC3, MAN2B2, HYAL2, CRYL1, MAN2C1, AGRN, PRKACA	359	291	11153	1.6013841426643312	1.0	0.9919549456620745	0.9864132979209456
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	5	0.9398496240601504	0.08741105890107327	GAA, INPPL1, PDK2, HK1, WDTC1	503	65	19416	2.9692613549472395	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0051216~cartilage development	5	0.9398496240601504	0.08741105890107327	FBXW4, DDRGK1, HYAL2, PKD1, MAPK3	503	65	19416	2.9692613549472395	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa05142:Chagas disease	7	1.3157894736842104	0.08778670900996352	NOS2, GNA11, PIK3CD, PIK3R2, CALR, MAPK3, TNFRSF1A	266	103	8865	2.2649463464486455	0.9999999999977708	0.5696382006868744	0.5598841219079896
KEGG_PATHWAY	hsa05146:Amoebiasis	7	1.3157894736842104	0.08778670900996352	NOS2, LAMB2, GNA11, PIK3CD, PIK3R2, ACTN4, PRKACA	266	103	8865	2.2649463464486455	0.9999999999977708	0.5696382006868744	0.5598841219079896
UP_KW_BIOLOGICAL_PROCESS	KW-1207~Sterol metabolism	6	1.1278195488721803	0.08863411273839167	CYB5R3, HDLBP, SCAP, GBA1, DHCR7, SREBF2	340	80	11434	2.522205882352941	0.9997413833870483	0.53180467643035	0.4963510313349933
REACTOME_PATHWAY	R-HSA-9013408~RHOG GTPase cycle	6	1.1278195488721803	0.08883822488305457	ARHGDIA, ARHGAP1, EMD, VAV1, ARHGAP35, PAK4	359	74	11153	2.5189339757584883	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-9013106~RHOC GTPase cycle	6	1.1278195488721803	0.08883822488305457	ARHGDIA, ARHGAP1, FLOT2, ARHGEF10L, MYO9B, ARHGAP35	359	74	11153	2.5189339757584883	1.0	0.9924256171049693	0.9868813399144387
WIKIPATHWAYS	WP5475:Hallmark of cancer sustaining proliferative signaling	7	1.3157894736842104	0.08898883652797562	SHC1, INSR, RARA, PIK3CD, TSC1, IL6R, MAPK3	277	98	8749	2.2560598246518824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	4	0.7518796992481203	0.08905117230230497	MMP14, RETREG3, MMP10, CTSB	503	41	19416	3.765892450176987	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP585:Interferon type I signaling	5	0.9398496240601504	0.08995967339341479	PIK3CD, PIK3R2, PTPN6, TYK2, VAV1	277	54	8749	2.924521994919107	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	5	0.9398496240601504	0.09125242597202661	GRN, PIK3CD, PRKD2, CALR, SASH1	503	66	19416	2.9242725465389485	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP4342:Vitamins A and D action mechanisms	2	0.37593984962406013	0.0916953912178423	RXRA, RARA	277	3	8749	21.056558363417572	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-2730905~Role of LAT2/NTAL/LAB on calcium mobilization	3	0.5639097744360901	0.09172847374575309	SHC1, PDPK1, PIK3R2	359	16	11153	5.825034818941504	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-3229121~Glycogen storage diseases	3	0.5639097744360901	0.09172847374575309	GYS1, G6PC3, GAA	359	16	11153	5.825034818941504	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-3781865~Diseases of glycosylation	9	1.6917293233082706	0.09221563692726951	EXT1, CTSA, DPAGT1, GALT, POMT1, DAG1, MOGS, MAN1B1, AGRN	359	144	11153	1.9416782729805013	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-5083633~Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1	2	0.37593984962406013	0.09324708858728384	POMT1, DAG1	359	3	11153	20.711234911792012	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-5083629~Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2	2	0.37593984962406013	0.09324708858728384	POMT1, DAG1	359	3	11153	20.711234911792012	1.0	0.9924256171049693	0.9868813399144387
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	8	1.5037593984962405	0.09444277684308426	NOS2, SHC1, VEGFC, PIK3CD, PIK3R2, GNB5, PRKACA, MAPK3	266	130	8865	2.0508964719491036	0.9999999999997373	0.5732656871199185	0.5634494938473174
REACTOME_PATHWAY	R-HSA-74751~Insulin receptor signalling cascade	5	0.9398496240601504	0.09456181063335203	SHC1, PDPK1, INSR, PIK3R2, MAPK3	359	54	11153	2.876560404415558	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-8848021~Signaling by PTK6	5	0.9398496240601504	0.09456181063335203	PXN, CDK2, ARAP1, ARHGAP35, PELP1	359	54	11153	2.876560404415558	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-9006927~Signaling by Non-Receptor Tyrosine Kinases	5	0.9398496240601504	0.09456181063335203	PXN, CDK2, ARAP1, ARHGAP35, PELP1	359	54	11153	2.876560404415558	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-9013405~RHOD GTPase cycle	5	0.9398496240601504	0.09456181063335203	ARHGAP1, PLXNA1, PIK3R2, EMD, ARHGAP35	359	54	11153	2.876560404415558	1.0	0.9924256171049693	0.9868813399144387
WIKIPATHWAYS	WP5346:8p23 1 copy number variation syndrome	5	0.9398496240601504	0.09473768594636003	MSRA, NUMA1, CTSD, CTSB, MAPK3	277	55	8749	2.8713488677387593	1.0	1.0	1.0
